"scenario_index","scenario_id","scenario_type","rep","q_epsilon_target","q_epsilon_theoretical","q_epsilon_empirical","range_block_ratio","microscale","true_nugget","partial_sill","true_sill","sigma2_eps","observed_nugget","observed_sill","spherical_range","spherical_range_block_units","target_r2_block","prediction_relation","n_blocks_side","fine_per_block","n_sample","sigma2_obs_theoretical","sigma2_obs_empirical","sigma2_delta_theoretical","sigma2_delta_empirical","cov_point_block_theoretical","var_block_theoretical","lambda_theoretical","lambda_empirical","n_negative_eigenvalues","r_obs","R2_obs","RMSE_obs","r_true_point","R2_true_point","RMSE_true_point","r_block_true","R2_block_true","RMSE_block_true","r_ME","R2_ME","RMSE_ME","r_B_hat","R2_B_hat","RMSE_B_hat","lower_value_holds"
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",160,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.956613397388073,0.261051456779261,0.29759312927413,NA,0.738948543220739,0.738948543220739,0.683533001992862,0,0.426196236364835,0.181643231891551,0.965723480517948,0.426196236364835,0.181643231891551,0.965723480517948,0.547722557505166,0.3,0.76527205870064,0.426196236364835,0.181643231891551,0.965723480517948,0.495795421167667,0.245813099650824,0.819493980480906,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",161,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.930883808253851,0.261051456779261,0.253448171458586,NA,0.738948543220739,0.738948543220739,0.732492427286966,0,0.459891677447092,0.2115003549851,0.938290531630276,0.459891677447092,0.2115003549851,0.938290531630276,0.547722557505166,0.3,0.787114954261795,0.459891677447092,0.2115003549851,0.938290531630276,0.534993433673124,0.286217974073359,0.786980091849702,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",162,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.955258729777361,0.261051456779261,0.248943988132188,NA,0.738948543220739,0.738948543220739,0.763271442798757,0,0.480458302825828,0.230840180754275,0.944243084583005,0.480458302825828,0.230840180754275,0.944243084583005,0.547722557505166,0.3,0.823893461381582,0.480458302825828,0.230840180754275,0.944243084583005,0.558918653610823,0.312390061354135,0.794067721295588,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",163,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.00998744604394,0.261051456779261,0.262331155404834,NA,0.738948543220739,0.738948543220739,0.741215958491414,0,0.486483330228198,0.236666030589918,0.954781024287155,0.486483330228198,0.236666030589918,0.954781024287155,0.547722557505166,0.3,0.82260645722648,0.486483330228198,0.236666030589918,0.954781024287155,0.565927586922819,0.320274033640285,0.806570113232301,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",164,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.03433841640621,0.261051456779261,0.271160041566263,NA,0.738948543220739,0.738948543220739,0.734467136459415,0,0.458607628816502,0.210320957208695,0.988885119068626,0.458607628816502,0.210320957208695,0.988885119068626,0.547722557505166,0.3,0.826228445225441,0.458607628816502,0.210320957208695,0.988885119068626,0.533499695865787,0.284621925488887,0.846665413215935,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",165,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.91258829564922,0.261051456779261,0.260150928707972,NA,0.738948543220739,0.738948543220739,0.730676286560154,0,0.456790391488602,0.20865746175631,0.933916337117691,0.456790391488602,0.20865746175631,0.933916337117691,0.547722557505166,0.3,0.784173867369831,0.456790391488602,0.20865746175631,0.933916337117691,0.531385697971219,0.28237076000836,0.781759725207216,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",166,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.980324586498787,0.261051456779261,0.255689829807011,NA,0.738948543220739,0.738948543220739,0.757314189160237,0,0.468332597052077,0.219335421461543,0.965421261238159,0.468332597052077,0.219335421461543,0.965421261238159,0.547722557505166,0.3,0.828408553803312,0.468332597052077,0.219335421461543,0.965421261238159,0.544812781976832,0.296820967405335,0.819137811892124,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",167,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.997408965546453,0.261051456779261,0.287977738409722,NA,0.738948543220739,0.738948543220739,0.696528468709422,0,0.450885387743117,0.203297632880261,0.967862404763111,0.450885387743117,0.203297632880261,0.967862404763111,0.547722557505166,0.3,0.783506093376708,0.450885387743117,0.203297632880261,0.967862404763111,0.524516388556476,0.275117441864328,0.822013490019824,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",168,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.990485078253928,0.261051456779261,0.256681550686725,NA,0.738948543220739,0.738948543220739,0.706070012692981,0,0.478177404915807,0.228653630572016,0.936868142941699,0.478177404915807,0.228653630572016,0.936868142941699,0.547722557505166,0.3,0.774748831939463,0.478177404915807,0.228653630572016,0.936868142941699,0.556265277903931,0.309431059401537,0.785283681531564,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",169,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.04465747247945,0.261051456779261,0.295435383285953,NA,0.738948543220739,0.738948543220739,0.724157016472284,0,0.452909868152736,0.205127348670129,0.999066849900479,0.452909868152736,0.205127348670129,0.999066849900479,0.547722557505166,0.3,0.830355423745219,0.452909868152736,0.205127348670129,0.999066849900479,0.526871472979308,0.277593549039386,0.858535447020568,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",170,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.00589095816195,0.261051456779261,0.255144126262755,NA,0.738948543220739,0.738948543220739,0.729787658971278,0,0.453697463856315,0.205841388709652,0.975148203804789,0.453697463856315,0.205841388709652,0.975148203804789,0.547722557505166,0.3,0.804769530698821,0.453697463856315,0.205841388709652,0.975148203804789,0.527787685536453,0.278559841003926,0.830579654581332,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",171,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.982218409772773,0.261051456779261,0.248281787738392,NA,0.738948543220739,0.738948543220739,0.731948669241555,0,0.487939727499217,0.23808517767201,0.934540926308543,0.487939727499217,0.23808517767201,0.934540926308543,0.547722557505166,0.3,0.797163784183779,0.487939727499217,0.23808517767201,0.934540926308543,0.567621818445206,0.322194528775042,0.78250577388692,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",172,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.03893257118755,0.261051456779261,0.239507491291528,NA,0.738948543220739,0.738948543220739,0.751717804247311,0,0.502208841106887,0.252213720085923,0.951744971070294,0.502208841106887,0.252213720085923,0.951744971070294,0.547722557505166,0.3,0.829688254871361,0.502208841106887,0.252213720085923,0.951744971070294,0.58422112314847,0.341314320732859,0.802973868303529,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",173,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.09162758662076,0.261051456779261,0.280350755616232,NA,0.738948543220739,0.738948543220739,0.738716214772981,0,0.46878503274759,0.219759406928159,1.00714735910996,0.46878503274759,0.219759406928159,1.00714735910996,0.547722557505166,0.3,0.850633333895099,0.46878503274759,0.219759406928159,1.00714735910996,0.54533910184329,0.297394735999246,0.867925311408135,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",174,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.951805757055603,0.261051456779261,0.275395082719773,NA,0.738948543220739,0.738948543220739,0.716694033457484,0,0.467427698185551,0.218488653031043,0.939175246797504,0.467427698185551,0.218488653031043,0.939175246797504,0.547722557505166,0.3,0.788032686243056,0.467427698185551,0.218488653031043,0.939175246797504,0.543760110281583,0.295675057533439,0.788034699374267,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",175,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.05847072286205,0.261051456779261,0.262245159082966,NA,0.738948543220739,0.738948543220739,0.748195272346579,0,0.473060346504628,0.223786091435078,0.990400096328708,0.473060346504628,0.223786091435078,0.990400096328708,0.547722557505166,0.3,0.843241811896128,0.473060346504628,0.223786091435078,0.990400096328708,0.550312587772856,0.302843944261257,0.848434378151106,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",176,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.04561474254119,0.261051456779261,0.271562605279756,NA,0.738948543220739,0.738948543220739,0.727037004647377,0,0.492490131628059,0.242546529751022,0.959691509147947,0.492490131628059,0.242546529751022,0.959691509147947,0.547722557505166,0.3,0.820830970457266,0.492490131628059,0.242546529751022,0.959691509147947,0.572915317868816,0.328231961448727,0.812376966654892,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",177,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.979164333473687,0.261051456779261,0.265521069538872,NA,0.738948543220739,0.738948543220739,0.756841368632835,0,0.483192055351363,0.233474562354674,0.952697343972903,0.483192055351363,0.233474562354674,0.952697343972903,0.547722557505166,0.3,0.83292312179259,0.483192055351363,0.233474562354674,0.952697343972903,0.562098836515125,0.315955102011658,0.804102463889872,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",178,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.939793313003434,0.261051456779261,0.27582554904911,NA,0.738948543220739,0.738948543220739,0.740810855767302,0,0.437388856002785,0.191309011355425,0.971023746090341,0.437388856002785,0.191309011355425,0.971023746090341,0.547722557505166,0.3,0.810928808678406,0.437388856002785,0.191309011355425,0.971023746090341,0.508815830767474,0.258893549639595,0.825733406549631,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",179,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.972232593093867,0.261051456779261,0.250084790198178,NA,0.738948543220739,0.738948543220739,0.767651517732753,0,0.478723533427394,0.229176221457209,0.955488009790634,0.478723533427394,0.229176221457209,0.955488009790634,0.547722557505166,0.3,0.834018674193283,0.478723533427394,0.229176221457209,0.955488009790634,0.556900590917775,0.310138268164567,0.807406886318419,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",180,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.948643860631509,0.261051456779261,0.25040585011581,NA,0.738948543220739,0.738948543220739,0.749407403980107,0,0.488925938578369,0.239048573414739,0.927556815555077,0.488925938578369,0.239048573414739,0.927556815555077,0.547722557505166,0.3,0.80822643002305,0.488925938578369,0.239048573414739,0.927556815555077,0.568769080892943,0.323498267379804,0.774151270297617,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",181,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.935770156136905,0.261051456779261,0.286244153850046,NA,0.738948543220739,0.738948543220739,0.74233547655353,0,0.468881542772466,0.219849901152687,0.946543887893566,0.468881542772466,0.219849901152687,0.946543887893566,0.547722557505166,0.3,0.817213297288199,0.468881542772466,0.219849901152687,0.946543887893566,0.545451372258529,0.297517199498712,0.796802280951433,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",182,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.03958410004317,0.261051456779261,0.271728893671761,NA,0.738948543220739,0.738948543220739,0.738734483023815,0,0.484957754716248,0.235184023859425,0.969070698142269,0.484957754716248,0.235184023859425,0.969070698142269,0.547722557505166,0.3,0.832704785441347,0.484957754716248,0.235184023859425,0.969070698142269,0.56415288013535,0.31826847216501,0.823435827019133,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",183,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.880001656436456,0.261051456779261,0.219291407110654,NA,0.738948543220739,0.738948543220739,0.765808253276407,0,0.493130589261818,0.243177778065707,0.893650098485441,0.493130589261818,0.243177778065707,0.893650098485441,0.547722557505166,0.3,0.787584912849008,0.493130589261818,0.243177778065707,0.893650098485441,0.573660364246931,0.329086213507921,0.733184179960109,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",184,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.11151963030165,0.261051456779261,0.267888472585238,NA,0.738948543220739,0.738948543220739,0.729938188524925,0,0.486020675007629,0.236216096534872,0.995491002267974,0.486020675007629,0.236216096534872,0.995491002267974,0.547722557505166,0.3,0.838620402989402,0.486020675007629,0.236216096534872,0.995491002267974,0.565389378650747,0.319665149491078,0.85437162805025,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",185,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.997026513927715,0.261051456779261,0.28169268469001,NA,0.738948543220739,0.738948543220739,0.732781187640949,0,0.476538597421215,0.227089034832179,0.961903188679246,0.476538597421215,0.227089034832179,0.961903188679246,0.547722557505166,0.3,0.820567875553876,0.476538597421215,0.227089034832179,0.961903188679246,0.554358847995201,0.307313732350567,0.814988519926532,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",186,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.992071754747869,0.261051456779261,0.27725881406773,NA,0.738948543220739,0.738948543220739,0.726328330003296,0,0.438056440929637,0.19189344543994,0.986774874054617,0.438056440929637,0.19189344543994,0.986774874054617,0.547722557505166,0.3,0.80974586186659,0.438056440929637,0.19189344543994,0.986774874054617,0.509592434410896,0.259684449208824,0.844199736606358,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",187,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.910742602094095,0.261051456779261,0.262494709669117,NA,0.738948543220739,0.738948543220739,0.724143698733964,0,0.436745346619289,0.190746497793603,0.948560884553059,0.436745346619289,0.190746497793603,0.948560884553059,0.547722557505166,0.3,0.778160656777717,0.436745346619289,0.190746497793603,0.948560884553059,0.508067234279301,0.258132314548218,0.799197281604999,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",188,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.966900701198237,0.261051456779261,0.26484537479469,NA,0.738948543220739,0.738948543220739,0.741188217254262,0,0.437290745598992,0.191223196186523,0.980313126950749,0.437290745598992,0.191223196186523,0.980313126950749,0.547722557505166,0.3,0.812488647307301,0.437290745598992,0.191223196186523,0.980313126950749,0.508701698626412,0.258777418185396,0.836637538060954,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",189,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.06317606506503,0.261051456779261,0.269903938062749,NA,0.738948543220739,0.738948543220739,0.725529072921594,0,0.448963512632014,0.201568235674877,1.00454065432114,0.448963512632014,0.201568235674877,1.00454065432114,0.547722557505166,0.3,0.822538868418703,0.448963512632014,0.201568235674877,1.00454065432114,0.522280665199863,0.272777093241612,0.864899109379059,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",190,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.0073649580664,0.261051456779261,0.24427424393427,NA,0.738948543220739,0.738948543220739,0.739340283926424,0,0.483198322002123,0.233480618385667,0.951754234299291,0.483198322002123,0.233480618385667,0.951754234299291,0.547722557505166,0.3,0.80983146284959,0.483198322002123,0.233480618385667,0.951754234299291,0.562106126529649,0.315963297482166,0.802984847757022,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",191,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.05895700717749,0.261051456779261,0.240484207497633,NA,0.738948543220739,0.738948543220739,0.752699079528794,0,0.479576015783098,0.22999315491439,0.981538251401738,0.479576015783098,0.22999315491439,0.981538251401738,0.547722557505166,0.3,0.836804073265485,0.479576015783098,0.22999315491439,0.981538251401738,0.557892286321257,0.311243803136759,0.838072718912578,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",192,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.04811145761918,0.261051456779261,0.284033986516942,NA,0.738948543220739,0.738948543220739,0.727567668695087,0,0.495142399517573,0.24516599580002,0.960819625275176,0.495142399517573,0.24516599580002,0.960819625275176,0.547722557505166,0.3,0.828884558446952,0.495142399517573,0.24516599580002,0.960819625275176,0.576000709439955,0.331776817275332,0.813709343398899,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",193,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.976163686187922,0.261051456779261,0.268706702147524,NA,0.738948543220739,0.738948543220739,0.724987736712458,0,0.45450151914095,0.206571630901431,0.962602450920805,0.45450151914095,0.206571630901431,0.962602450920805,0.547722557505166,0.3,0.799440220575613,0.45450151914095,0.206571630901431,0.962602450920805,0.52872304557597,0.279548058923129,0.815813717547995,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",194,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.03251518904778,0.261051456779261,0.255110495715408,NA,0.738948543220739,0.738948543220739,0.775737564769071,0,0.492489720691138,0.242546124986435,0.972807874834666,0.492489720691138,0.242546124986435,0.972807874834666,0.547722557505166,0.3,0.862745146148224,0.492489720691138,0.242546124986435,0.972807874834666,0.572914839824605,0.328231413691253,0.827830722165515,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",195,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.945165594883704,0.261051456779261,0.241453396697005,NA,0.738948543220739,0.738948543220739,0.752251834753441,0,0.484004763036638,0.234260610642152,0.929584974532541,0.484004763036638,0.234260610642152,0.929584974532541,0.547722557505166,0.3,0.805255169317731,0.484004763036638,0.234260610642152,0.929584974532541,0.563044261919498,0.317018840880473,0.776580174931993,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",196,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.983471632804458,0.261051456779261,0.26269146360473,NA,0.738948543220739,0.738948543220739,0.740172039216618,0,0.477452325903888,0.227960723511033,0.951246776265037,0.477452325903888,0.227960723511033,0.951246776265037,0.547722557505166,0.3,0.814619557764768,0.477452325903888,0.227960723511033,0.951246776265037,0.555421791210664,0.308493366151662,0.802383307762172,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",197,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.02934530384192,0.261051456779261,0.27011502226053,NA,0.738948543220739,0.738948543220739,0.737435272584432,0,0.478146969892518,0.228624524817397,0.97046284650905,0.478146969892518,0.228624524817397,0.97046284650905,0.547722557505166,0.3,0.827715249931809,0.478146969892518,0.228624524817397,0.97046284650905,0.556229872745691,0.309391671334687,0.825073741962007,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",198,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.998276474516535,0.261051456779261,0.255159152053501,NA,0.738948543220739,0.738948543220739,0.745847457059566,0,0.491325711235085,0.241400954520662,0.94579654864972,0.491325711235085,0.241400954520662,0.94579654864972,0.547722557505166,0.3,0.820642627576823,0.491325711235085,0.241400954520662,0.94579654864972,0.571560743966253,0.326681684043256,0.795914351333396,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",199,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,1.03981347072741,0.261051456779261,0.252742298264447,NA,0.738948543220739,0.738948543220739,0.751186602779594,0,0.474709766691921,0.225349362592698,0.98014541852897,0.474709766691921,0.225349362592698,0.98014541852897,0.547722557505166,0.3,0.836500656639796,0.474709766691921,0.225349362592698,0.98014541852897,0.552231363460357,0.304959478789285,0.836441022836678,TRUE
5,"sc005_q000_rb10_micro-moderate_r230_block_targeted","core",200,0,0,0,10,"moderate",0.2,0.8,1,0,0.2,1,50,10,0.3,"block_targeted",40,5,500,1,0.902710144639002,0.261051456779261,0.23687169265094,NA,0.738948543220739,0.738948543220739,0.737244597379341,0,0.449160694657068,0.20174532962482,0.933186181745284,0.449160694657068,0.20174532962482,0.933186181745284,0.547722557505166,0.3,0.774922316086811,0.449160694657068,0.20174532962482,0.933186181745284,0.522510047669291,0.273016749915365,0.780887311345934,TRUE
6,"sc006_q010_rb10_micro-moderate_r230_block_targeted","core",1,0.1,0.1,0.105196926001317,10,"moderate",0.2,0.8,1,0.111111111111111,0.311111111111111,1.11111111111111,50,10,0.3,"block_targeted",40,5,500,1.11111111111111,1.05622013241832,0.261051456779261,0.261344548614321,NA,0.738948543220739,0.665053688898665,0.63250671322838,0,0.433605213441103,0.188013481123305,0.993640219212085,0.437997069225473,0.191841432650104,0.942903902847534,0.547722557505166,0.3,0.767239726202586,0.457060026599114,0.208903867914783,0.936060774802966,0.531699365342658,0.282704215105786,0.784320290025363,TRUE
6,"sc006_q010_rb10_micro-moderate_r230_block_targeted","core",2,0.1,0.1,0.0954809848411492,10,"moderate",0.2,0.8,1,0.111111111111111,0.311111111111111,1.11111111111111,50,10,0.3,"block_targeted",40,5,500,1.11111111111111,1.16369883800388,0.261051456779261,0.274920666507978,NA,0.738948543220739,0.665053688898665,0.638383954555583,0,0.493132876507825,0.243180033892882,0.99143373455663,0.504973122979864,0.254997854932037,0.938684430425063,0.547722557505166,0.3,0.81213261559256,0.519807692958423,0.270200037658758,0.93371823314413,0.604693922815171,0.3656547402896,0.781523052843954,TRUE
6,"sc006_q010_rb10_micro-moderate_r230_block_targeted","core",3,0.1,0.1,0.0893537298391198,10,"moderate",0.2,0.8,1,0.111111111111111,0.311111111111111,1.11111111111111,50,10,0.3,"block_targeted",40,5,500,1.11111111111111,1.24349718037697,0.261051456779261,0.28797256564215,NA,0.738948543220739,0.665053688898665,0.616650249431728,0,0.455288431214571,0.207287555597825,1.04872017329862,0.469644452639314,0.220565911894881,0.988108034643993,0.547722557505166,0.3,0.806370404367223,0.479916144987649,0.230319506219806,0.994335401548376,0.558287959693832,0.311685445939102,0.853024873021361,TRUE
6,"sc006_q010_rb10_micro-moderate_r230_block_targeted","core",4,0.1,0.1,0.107191264500025,10,"moderate",0.2,0.8,1,0.111111111111111,0.311111111111111,1.11111111111111,50,10,0.3,"block_targeted",40,5,500,1.11111111111111,1.03656871321903,0.261051456779261,0.266276191676711,NA,0.738948543220739,0.665053688898665,0.665457801974608,0,0.441251578127632,0.194702955200125,0.992222572883238,0.470312906772652,0.221194230276941,0.945631671685008,0.547722557505166,0.3,0.794280561599723,0.465120002675684,0.216336616889028,0.934555789146866,0.541075560842573,0.292762762541104,0.782523524405918,TRUE
6,"sc006_q010_rb10_micro-moderate_r230_block_targeted","core",5,0.1,0.1,0.1043764742875,10,"moderate",0.2,0.8,1,0.111111111111111,0.311111111111111,1.11111111111111,50,10,0.3,"block_targeted",40,5,500,1.11111111111111,1.06452255519822,0.261051456779261,0.249074709156242,NA,0.738948543220739,0.665053688898665,0.696447849933917,0,0.449453456889551,0.202008409909967,1.00903730164972,0.461941144259692,0.213389620759953,0.970089957138904,0.547722557505166,0.3,0.832079702378076,0.473765542002426,0.224453788788853,0.952389187784829,0.551132943911659,0.303747521864731,0.803737337835058,TRUE
6,"sc006_q010_rb10_micro-moderate_r230_block_targeted","core",6,0.1,0.1,0.104788767969881,10,"moderate",0.2,0.8,1,0.111111111111111,0.311111111111111,1.11111111111111,50,10,0.3,"block_targeted",40,5,500,1.11111111111111,1.06033416809564,0.261051456779261,0.267175990712025,NA,0.738948543220739,0.665053688898665,0.642528248795232,0,0.413829405426016,0.17125477679525,1.01700836275119,0.437159035923134,0.191108022689244,0.957167731124852,0.547722557505166,0.3,0.782076195035914,0.436214494633151,0.190283085328055,0.960830317379063,0.507449692495521,0.257505190413798,0.813721968497527,TRUE
6,"sc006_q010_rb10_micro-moderate_r230_block_targeted","core",7,0.1,0.1,0.09198712615524,10,"moderate",0.2,0.8,1,0.111111111111111,0.311111111111111,1.11111111111111,50,10,0.3,"block_targeted",40,5,500,1.11111111111111,1.20789849357395,0.261051456779261,0.292431282026059,NA,0.738948543220739,0.665053688898665,0.63760264971085,0,0.449537444818944,0.202083914294345,1.04766347830055,0.47697558993558,0.227505713394394,0.982289397311469,0.547722557505166,0.3,0.818579407935276,0.473854073053374,0.224537682549272,0.993220847875081,0.551235932361452,0.303861053126399,0.85172542281796,TRUE
6,"sc006_q010_rb10_micro-moderate_r230_block_targeted","core",8,0.1,0.1,0.096988785751372,10,"moderate",0.2,0.8,1,0.111111111111111,0.311111111111111,1.11111111111111,50,10,0.3,"block_targeted",40,5,500,1.11111111111111,1.14560781692784,0.261051456779261,0.249937774004493,NA,0.738948543220739,0.665053688898665,0.693511901305282,0,0.459445859724023,0.211090498017547,1.0299555802847,0.481476561422479,0.231819679199214,0.982561982394846,0.547722557505166,0.3,0.8461662992953,0.484298459420711,0.234544997797274,0.974524184537503,0.563385919846088,0.317403694680823,0.829846931348924,TRUE
6,"sc006_q010_rb10_micro-moderate_r230_block_targeted","core",9,0.1,0.1,0.104221207127342,10,"moderate",0.2,0.8,1,0.111111111111111,0.311111111111111,1.11111111111111,50,10,0.3,"block_targeted",40,5,500,1.11111111111111,1.06610846461748,0.261051456779261,0.268818052121369,NA,0.738948543220739,0.665053688898665,0.658376288551865,0,0.450026935606718,0.202524242771573,0.996736398278071,0.454278658346845,0.206369099429409,0.953229710571291,0.547722557505166,0.3,0.802261103324595,0.474370041647719,0.225026936412859,0.939346760542256,0.551836160248786,0.304523147758123,0.788239100629986,TRUE
